smiles,ic50_nm,dg_bind
C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,0.54,-13.144462233884772
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,57.0,-10.274511768135836
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,898.9,-8.575592267892809
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,5.3,-11.737652687324724
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,6.4,-11.62148618445837
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,5.6,-11.703737516373296
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)c1,32.2,-10.626282881806437
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(OC4CCN(C(=O)C=C)CC4)cc23)c1,1.67,-12.44902608841262
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,24.5,-10.794623377366191
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,23.5,-10.820292508168048
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCO4)c1,43.5,-10.441002502545729
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1,31.5,-10.639821228978
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,23.0,-10.833539685398005
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1,36.0,-10.557569897063074
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,398.0,-9.077435215888828
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,326.0,-9.200354877583433
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,211.4,-9.467159392909425
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,509.5,-8.92530427123919
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,54.25,-10.304970422342585
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,20.1,-10.916556673098277
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,2.02,-12.331823083478747
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCC(=O)OCC)c4cc23)c1,5700.0,-7.43786508867275
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,380.0,-9.105942771045678
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,5200.0,-7.494415784786196
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,190.0,-9.532900639855189
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,34.16,-10.589885881990002
C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,15.69,-11.069130131176003
C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,3.915,-11.924224759107021
C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1,39.0,-10.508265990417405
C#Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1,194.0,-9.520067467345644
C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,100.0,-9.9282633781208
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,100.0,-9.9282633781208
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,100.0,-9.9282633781208
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,11.0,-11.287878506398272
C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,11.0,-11.287878506398272
C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.2,-11.548935367985106
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,78.0,-10.081308121607895
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,1200.0,-8.397635429050883
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,689.0,-8.7393974918776
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,43.0,-10.44812362232012
C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,5.0,-11.77354458666185
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,18.0,-10.984527765872581
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,23.0,-10.833539685398005
C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,18.7,-10.961027422591506
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,10.0,-11.34658671785234
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,670.0,-8.756622205086087
C#Cc1cccc(Oc2ncc(-c3cncc(NC4CN(C(=O)C=C)C4)c3)cn2)c1,242.0,-9.38388908640315
C#Cc1cccc(Oc2ncnc3ccc(OCc4ccc(S(=O)(=O)N(C)C#C)cc4)cc23)c1,5670.0,-7.441115597535156
C#Cc1cnc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)nc1-c1cn2c3c(cccc13)CCC2,42.0,-10.462617702809876
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,85.0,-10.028370163123542
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,960.0,-8.535085162353896
C(=C\c1ccccc1)/C(=N/Nc1nncc2ccccc12)c1ccccc1,5.6,-11.703737516373296
C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,28.0,-10.712372045451264
C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],9200.0,-7.1429772683159
C/C(=N\N1C(=O)CNC1=S)c1ccc(O)cc1O,23160.0,-6.574299493122683
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,8835.0,-7.167913198867087
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,820.0,-8.632179863114978
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,2380.0,-7.975832150990922
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,4320.0,-7.608618608261616
C/C(=N\O)c1ccc(NC(=O)c2cc(-c3ccc(S(C)(=O)=O)cc3)nc3ccccc23)cc1,105.0,-9.898210100697353
C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6414.0,-7.365170202499381
C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,160.0,-9.638755242614303
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,565.0,-8.86161551196961
C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.5012,-13.190391369553701
C/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5495,-13.133719942354022
C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,241.0,-9.386439690461645
C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)C1,128.0,-9.776204975917317
C/C=C/C(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,174.0,-9.58708676492671
C/C=C/C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,352.8,-9.151690818957903
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,180.0,-9.56620442614104
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,22.0,-10.86092063758876
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,19.0,-10.951223979586732
C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,110.5,-9.866761647139501
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,7500.0,-7.268820224825837
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ccnc2cc1CC,7500.0,-7.268820224825837
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,48.5,-10.373983204964663
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.1,-11.895784411387574
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,7653.0,-7.256380890979176
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,5134.0,-7.502283904153177
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,3215.5,-7.7904976320541
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,2321.0,-7.991294451921018
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)n4c(=O)c(-c5ccccc5)c(C)n4C)cc3F)cccc2cc1OC,4832.0,-7.539626852453447
C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.67805,-13.004235497984538
C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1620.0,-8.21278000323925
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.7,-11.43236797346776
C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,239.0,-9.39157280350063
C/C=C/C(=O)Nc1cccc(Nc2nc(Nc3ccc(Cl)c(OCCOC)c3)ncc2F)c1,1050.0,-8.479886760965812
C/C=C/C(=O)OCc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,3275.0,-7.779203820567604
C/C=C/C(=O)OCc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,3275.0,-7.779203820567604
C/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,3.5386,-11.986489569601737
C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1,20.72,-10.897843749453376
C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,223.5,-9.432874908869271
C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,269.0,-9.318735689090538
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,8000.0,-7.229066431960727
C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,335.0,-9.183580073895596
C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,39.0,-10.508265990417405
C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,200.0,-9.501305509311289
C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,100.0,-9.9282633781208
C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,86248.925,-5.76441539880456
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1485.2,-8.26629344778695
C=C(C#N)C(O)c1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,55.0,-10.296513035476238
C=C(C#N)C(O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1,55.0,-10.296513035476238
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCC(C)(C)O)nc3)ncc2F)c1,55.0,-10.296513035476238
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,550.0,-8.878189695744696
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,55.0,-10.296513035476238
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,3275.0,-7.779203820567604
C=C(C(=O)N1CCN(C(=O)Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)[C@H](C)C1)C(F)(F)F,0.38,-13.360912790240304
C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.585,-12.481203880201289
C=C(C)C(=O)Cc1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,55.0,-10.296513035476238
C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.202,-12.65157968614335
C=C(C)C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,929.0,-8.555304097736723
C=C(C)C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,1295.0,-8.350705205496787
C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,1020.0,-8.497742214053629
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,44.0,-10.433962768779253
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,22.8,-10.838919370248357
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,16.0,-11.057078582345845
C=C(C)C(=O)c1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,55.0,-10.296513035476238
C=C(C)C(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1,55.0,-10.296513035476238
C=C(C)C(=O)c1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,55.0,-10.296513035476238
C=C(C)C(=O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,55.0,-10.296513035476238
C=C(C)c1c(C)nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3F)cn12,25.0,-10.782179115739819
C=C(C)c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,6.5456,-11.607629891369042
C=C(CN(C)C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,2.0,-12.337952188774375
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,560.0,-8.867090836910211
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,223.0,-9.434254461517593
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,670.0,-8.756622205086087
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,180.0,-9.56620442614104
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,700.0,-8.729641103607197
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,470.0,-8.975011299626996
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,230.0,-9.415216345666462
C=C(CN(C)C)C(=O)c1ccccc1.Cl,5600.0,-7.448767497178668
C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,1100.0,-8.451231826935185
C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,1500.0,-8.26018569574787
C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,4.0,-11.910994319964864
C=C(CN1CCOCC1)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,75.0,-10.105466904288923
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0,-7.898126743768112
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,107.0,-9.886587680420382
C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,1100.0,-8.451231826935185
C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,1191.0,-8.402272615318099
C=C(Cl)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,124.825,-9.791676607032384
C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,46.5,-10.399922616595783
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,547.0,-8.881558728756016
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,300.5,-9.25052540456774
C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,78.5,-10.077372197672995
C=C(Cl)C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,96.3,-9.951486597250135
C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,145.0,-9.699391374265081
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,26.8,-10.739353146930153
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(Cl)c3)ncc2Cl)c1,28.1,-10.710176071645918
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,36.95,-10.541525905758473
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,174.0,-9.58708676492671
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,136.5,-9.736601584713313
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)ncc2Cl)c1,68.75,-10.159063302173223
C=C(Cl)C(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,71.5,-10.134904519492197
C=C(Cn1cccn1)C(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,3275.0,-7.779203820567604
C=C(Cn1cccn1)C(=O)Nc1cccc(Nc2ncc(F)c(Nc3cccc(C)c3)n2)c1,550.0,-8.878189695744696
C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,570.0,-8.856188428404293
C=C(F)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,208.115,-9.476806260404322
C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,35.5,-10.566185002532253
C=C(F)C(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,9.6,-11.371731841816983
C=C(F)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,174.0,-9.58708676492671
C=C(F)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,213.0,-9.462514922271849
C=C(N/N=C/c1cn[nH]c1-c1ccccc1)[C@H](C)Cc1ccccc1,26600.0,-6.488997156800535
C=C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.096,-12.70844581946763
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,14.05,-11.137133940455426
C=C1CC(CBr)(c2ccc(F)cc2)OC1=O,47000.0,-6.138364620163911
C=C1CC(CI)(c2ccc(F)cc2)OC1=O,19500.0,-6.680253840032287
C=C1CC(CI)(c2ccccc2)OC1=O,36500.0,-6.294103605234591
C=C1CC(c2ccccc2)(C(Br)c2ccccc2)OC1=O,21500.0,-6.620111471935002
C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.585,-12.481203880201289
C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.1,-12.068000298968709
C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.5,-11.993245651879791
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.85,-12.385974159473474
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,16.6,-11.034402279321446
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,5.75,-11.687455423017024
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,16.3,-11.045636086124484
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,14.649999999999999,-11.111375344148692
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,21.6,-10.87222315653421
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,13.1,-11.180258102143211
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,9.799999999999999,-11.359030979478712
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,3.65,-11.967396964160761
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,3.25,-12.03889393948732
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,4.6499999999999995,-11.818245956327322
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,3.3,-12.029489634678919
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,7.05,-11.561903636448696
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,7.15,-11.55322785922374
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,15.549999999999999,-11.074651026009892
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,14.9,-11.1009525912422
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,7.75,-11.503592696856186
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,12.15,-11.226630208870457
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,11.85,-11.242030260989928
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,60.8,-10.234757975270727
C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,4.45,-11.84532592146103
C=C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,65.5,-10.18889263122118
C=C=CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,3.16,-12.056192205743837
C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,28.5,-10.701469636945344
C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,23.8,-10.812478830454008
C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,16.9,-11.02336968588426
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.1698,-13.857107410708341
C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.692,-12.154924568458227
C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.311,-12.027439815815532
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.169,-11.885504349348276
C=CC(=O)C1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,52.0,-10.331062464249282
C=CC(=O)C1CCOc2ccc(Nc3ncc(F)c(Nc4cccc(Cl)c4)n3)cc21,5500.0,-7.459866356013153
